1,13689.0
2,35266.0
3,28560.0
4,3517.5
5,180659.5
6,45696.0
7,30210.0
8,43960.0
9,28329.0
10,60247.5
11,308.0
12,70980.0
13,5071.5
14,42228.0
15,390.0
16,53704.0
17,48216.0
18,16507.0
19,4725.0
20,95340.0
21,66381.0
22,462.0
23,52500.0
24,666.0
25,56420.0
26,26970.0
27,65032.5
28,40607.5
29,1181.5
30,46144.0
31,264.0
32,4914.0
